step,y,x_index,x_value,w_ff,c_index,c_value,w_fb,pv_index,pv_value,w_lat,W_pv,image_type,condition,experiment_phase,seed
1235,0.08397214859724045,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1235,0.08397214859724045,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1235,0.08397214859724045,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1236,0.07557493448257446,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1236,0.07557493448257446,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1236,0.07557493448257446,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1236,0.07557493448257446,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1237,0.06801743805408478,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1237,0.06801743805408478,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1237,0.06801743805408478,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1237,0.06801743805408478,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1238,0.06121569126844406,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1238,0.06121569126844406,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1238,0.06121569126844406,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1238,0.06121569126844406,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1239,0.055094119161367416,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1239,0.055094119161367416,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1239,0.055094119161367416,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1239,0.055094119161367416,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1240,0.049584705382585526,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1240,0.049584705382585526,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1240,0.049584705382585526,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1240,0.049584705382585526,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1241,0.044626232236623764,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1241,0.044626232236623764,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1241,0.044626232236623764,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1241,0.044626232236623764,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1242,0.04016360640525818,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1242,0.04016360640525818,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1242,0.04016360640525818,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1242,0.04016360640525818,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1243,0.03614724427461624,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1243,0.03614724427461624,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1243,0.03614724427461624,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1243,0.03614724427461624,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1244,0.03253252059221268,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1244,0.03253252059221268,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1244,0.03253252059221268,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1244,0.03253252059221268,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1245,0.02927926741540432,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1245,0.02927926741540432,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1245,0.02927926741540432,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1245,0.02927926741540432,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1246,0.026351340115070343,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1246,0.026351340115070343,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1246,0.026351340115070343,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1246,0.026351340115070343,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1247,0.02371620573103428,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1247,0.02371620573103428,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1247,0.02371620573103428,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1247,0.02371620573103428,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1248,0.021344585344195366,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1248,0.021344585344195366,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1248,0.021344585344195366,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1248,0.021344585344195366,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1249,0.019210126250982285,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1249,0.019210126250982285,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1249,0.019210126250982285,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1249,0.019210126250982285,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1250,0.017289113253355026,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1250,0.017289113253355026,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1250,0.017289113253355026,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1250,0.017289113253355026,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1251,0.015560201369225979,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1251,0.015560201369225979,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1251,0.015560201369225979,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1251,0.015560201369225979,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1252,0.014004181139171124,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1252,0.014004181139171124,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1252,0.014004181139171124,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1252,0.014004181139171124,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1253,0.012603762559592724,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1253,0.012603762559592724,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1253,0.012603762559592724,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1253,0.012603762559592724,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1254,0.011343386024236679,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1254,0.011343386024236679,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1254,0.011343386024236679,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1254,0.011343386024236679,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1255,0.010209047235548496,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1255,0.010209047235548496,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1255,0.010209047235548496,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1255,0.010209047235548496,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1256,0.009188142605125904,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1256,0.009188142605125904,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1256,0.009188142605125904,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1256,0.009188142605125904,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1257,0.008269327692687511,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1257,0.008269327692687511,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1257,0.008269327692687511,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1257,0.008269327692687511,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1258,0.007442394737154245,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1258,0.007442394737154245,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1258,0.007442394737154245,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1258,0.007442394737154245,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1259,0.00669815531000495,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1259,0.00669815531000495,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1259,0.00669815531000495,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1259,0.00669815531000495,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1260,0.006028339732438326,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1260,0.006028339732438326,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1260,0.006028339732438326,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1260,0.006028339732438326,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1261,0.005425505805760622,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1261,0.005425505805760622,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1261,0.005425505805760622,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1261,0.005425505805760622,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1262,0.004882954992353916,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1262,0.004882954992353916,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1262,0.004882954992353916,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1262,0.004882954992353916,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1263,0.00439465930685401,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1263,0.00439465930685401,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1263,0.00439465930685401,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1263,0.00439465930685401,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1264,0.00395519332960248,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1264,0.00395519332960248,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1264,0.00395519332960248,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1264,0.00395519332960248,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1265,0.0035596739035099745,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1265,0.0035596739035099745,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1265,0.0035596739035099745,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1265,0.0035596739035099745,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1266,0.0032037063501775265,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1266,0.0032037063501775265,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1266,0.0032037063501775265,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1266,0.0032037063501775265,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1267,0.0028833355754613876,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1267,0.0028833355754613876,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1267,0.0028833355754613876,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1267,0.0028833355754613876,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1268,0.0025950020644813776,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1268,0.0025950020644813776,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1268,0.0025950020644813776,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1268,0.0025950020644813776,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1269,0.0023355018347501755,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1269,0.0023355018347501755,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1269,0.0023355018347501755,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1269,0.0023355018347501755,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1270,0.0021019515115767717,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1270,0.0021019515115767717,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1270,0.0021019515115767717,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1270,0.0021019515115767717,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1271,0.0018917563138529658,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1271,0.0018917563138529658,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1271,0.0018917563138529658,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1271,0.0018917563138529658,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1272,0.001702580600976944,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1272,0.001702580600976944,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1272,0.001702580600976944,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1272,0.001702580600976944,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1273,0.0015323224943131208,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1273,0.0015323224943131208,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1273,0.0015323224943131208,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1273,0.0015323224943131208,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1274,0.0013790902448818088,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1274,0.0013790902448818088,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1274,0.0013790902448818088,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1274,0.0013790902448818088,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1275,0.001241181162185967,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1275,0.001241181162185967,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1275,0.001241181162185967,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1275,0.001241181162185967,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1276,0.0011170629877597094,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1276,0.0011170629877597094,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1276,0.0011170629877597094,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1276,0.0011170629877597094,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1277,0.001005356665700674,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1277,0.001005356665700674,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1277,0.001005356665700674,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1277,0.001005356665700674,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1278,0.0009048209758475423,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1278,0.0009048209758475423,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1278,0.0009048209758475423,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1278,0.0009048209758475423,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1279,0.0008143388549797237,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1279,0.0008143388549797237,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1279,0.0008143388549797237,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1279,0.0008143388549797237,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1280,0.0007329049403779209,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1280,0.0007329049403779209,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1280,0.0007329049403779209,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1280,0.0007329049403779209,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1281,0.0006596144521608949,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1281,0.0006596144521608949,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1281,0.0006596144521608949,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1281,0.0006596144521608949,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
1282,0.0005936530069448054,0,0.0,3.3769036e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.12208201736211777,occlusion,novel,naive,42
1282,0.0005936530069448054,1,0.0,1.29809405e-05,0,0.0,1.0000235,0,0.0,0.08877144,0.09362003207206726,occlusion,novel,naive,42
1282,0.0005936530069448054,0,0.0,3.3769036e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10461657494306564,occlusion,novel,naive,42
1282,0.0005936530069448054,1,0.0,1.29809405e-05,1,0.0,1.000023,1,0.0,0.098136716,0.10267350822687149,occlusion,novel,naive,42
